,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_averaging_method,param_init_algorithm,param_metric,param_n_clusters,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,0.44803318977355955,0.015418254431622404,0.19166154861450196,0.009160783711840354,mean,kmeans++,euclidean,2,"{'averaging_method': 'mean', 'init_algorithm': 'kmeans++', 'metric': 'euclidean', 'n_clusters': 2}",0.8922014338171008,0.6040100250626567,0.5592879256965944,0.8245614035087719,0.6313540260908682,0.7022829628351983,0.1312685093128296,2,0.8674425935655347,0.66100640113798,0.5577329561976261,0.8603865566256441,0.535291069846735,0.696371915474704,0.1432372150499179
1,1323.1218975543975,623.7557747365879,0.8586377620697021,0.030089250460823173,mean,kmeans++,dtw,2,"{'averaging_method': 'mean', 'init_algorithm': 'kmeans++', 'metric': 'dtw', 'n_clusters': 2}",0.6251993620414672,0.6640537513997761,0.5823349582748079,0.7182726045883939,0.5308142150247414,0.6241349782658373,0.0646723133560833,4,0.6251993620414672,0.6489807919639483,0.6592797783933518,0.6637035220549918,0.579835110808562,0.6353997130524642,0.030813247191450618
2,0.21707639694213868,0.006563987404548135,0.19521002769470214,0.0020270659337308394,mean,forgy,euclidean,2,"{'averaging_method': 'mean', 'init_algorithm': 'forgy', 'metric': 'euclidean', 'n_clusters': 2}",0.8724877327418162,0.5525506072874494,0.6313540260908682,0.8562685784228012,0.6313540260908682,0.7088029941267606,0.13034591355303998,1,0.8714636993616651,0.538425783910532,0.5339489073561096,0.8617148932938405,0.5821552620517244,0.6775417091947743,0.15530370743650587
3,1134.0644480228425,617.6008260823493,0.859480905532837,0.029430763695676758,mean,forgy,dtw,2,"{'averaging_method': 'mean', 'init_algorithm': 'forgy', 'metric': 'dtw', 'n_clusters': 2}",0.5868293923213831,0.6251993620414672,0.5823349582748079,0.7182726045883939,0.6165413533834586,0.6258355341219022,0.0490819268247141,3,0.6492050181686644,0.6169028908638295,0.6592797783933518,0.6523928119508694,0.6185147048027093,0.6392590408358849,0.01790180583170463
