,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_feature_selection,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,66.86401205062866,1.011804587482604,1.5727773666381837,0.11796675566908389,chi2,{'feature_selection': 'chi2'},0.7179183914843289,0.8146949652612543,0.8245614035087719,0.784402867634202,0.7894736842105263,0.7862102624198167,0.03730920677890223,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1,87.36878914833069,0.4626558712688807,1.1878920078277588,0.20750387554307506,none,{'feature_selection': 'none'},0.8757980143055407,0.8820786142571619,0.8084795321637427,0.815910744603444,0.8146949652612543,0.8393923741182288,0.03244823095722754,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
