,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_init_algorithm,param_metric,param_n_clusters,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,0.3980736255645752,0.06447542196966916,0.042266321182250974,0.07769851184994166,forgy,euclidean,2,"{'init_algorithm': 'forgy', 'metric': 'euclidean', 'n_clusters': 2}",0.5973684210526315,0.6628803245436105,0.5397952040633597,0.6756453423120091,0.6123151014791882,0.6176008786901599,0.04880656259326946,4,0.5777415138889892,0.6731522471807765,0.5914518727762981,0.6707445065982631,0.573981657440304,0.6174143595769263,0.04491147229071221
1,88.66006350517273,2.3296908380976253,0.844867753982544,0.028517478704162866,forgy,dtw,2,"{'init_algorithm': 'forgy', 'metric': 'dtw', 'n_clusters': 2}",0.784402867634202,0.8150533676849466,0.5875497784750116,0.7623268698060943,0.6077048290830168,0.7114075425366543,0.09461347783728934,1,0.8025428740390301,0.7948960137132464,0.565147785190512,0.7872587899748195,0.7191135734072022,0.7337918072649621,0.08941522040343443
2,0.43193879127502444,0.01032478200816641,0.20038552284240724,0.011938927869270713,random,euclidean,2,"{'init_algorithm': 'random', 'metric': 'euclidean', 'n_clusters': 2}",0.5973684210526315,0.6040100250626567,0.5397952040633597,0.7395012989138215,0.6123151014791882,0.6185980101143316,0.06562083081545687,3,0.5777415138889892,0.6535538764640932,0.5914518727762981,0.7418565468549422,0.573981657440304,0.6277170934849254,0.0638679513468526
3,87.04991183280944,0.9874307554016903,0.8417062282562255,0.026496138280046478,random,dtw,2,"{'init_algorithm': 'random', 'metric': 'dtw', 'n_clusters': 2}",0.8279043645699614,0.640671446057003,0.6182748073741037,0.8632283048759022,0.5708133971291866,0.7041784640012314,0.11815563546921186,2,0.7704372714262999,0.5724116908547012,0.6491387937677252,0.8267979948476685,0.547452887703631,0.6732477277200052,0.10917598705079432
