,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_averaging_method,param_init_algorithm,param_metric,param_n_clusters,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,method,window_size,model_type,gridsearch_hash,param_feature_selection,param_shape_descriptor_function
17,18.139686822891235,0.8300284461837164,0.0591250896453857,0.0018196369402655,,forgy,dtw,2.0,"{'init_algorithm': 'forgy', 'metric': 'dtw', 'n_clusters': 2}",0.8572027553159628,0.8572027553159628,0.9261261261261262,0.906896551724138,0.8363484035125825,0.8767553183989545,0.0338918716475197,1,0.8993307622504537,0.8942428923689926,0.882083091038315,0.886753921841641,0.8688690367032563,0.8862559408405317,0.0105328765837967,difference,300,TimeSeriesKMedoids,c42fbe82af,,
19,17.83877911567688,0.5397202059183198,0.0592962265014648,0.000914076193973,,random,dtw,2.0,"{'init_algorithm': 'random', 'metric': 'dtw', 'n_clusters': 2}",0.8572027553159628,0.8572027553159628,0.9261261261261262,0.906896551724138,0.8363484035125825,0.8767553183989545,0.0338918716475197,1,0.8993307622504537,0.8942428923689926,0.882083091038315,0.886753921841641,0.8688690367032563,0.8862559408405317,0.0105328765837967,difference,300,TimeSeriesKMedoids,c42fbe82af,,
24,0.2519848823547363,0.0095198395141518,0.0024046897888183,0.0001155411955491,mean,kmeans++,euclidean,2.0,"{'averaging_method': 'mean', 'init_algorithm': 'kmeans++', 'metric': 'euclidean', 'n_clusters': 2}",0.9095765094731236,0.8372377170516223,0.8202614379084967,0.890625,0.9246015246015246,0.8764604378069535,0.0407716143303633,1,0.8641094430238755,0.8860904991783295,0.8996842238221547,0.8735738513721862,0.8738193869096935,0.879455480861248,0.0122889015589666,ai,300,TimeSeriesKMeans,cb762cccb4,,
26,0.0459442138671875,0.0075220093471504,0.0037352561950683,0.0006177471006866,mean,forgy,euclidean,2.0,"{'averaging_method': 'mean', 'init_algorithm': 'forgy', 'metric': 'euclidean', 'n_clusters': 2}",0.9095765094731236,0.8372377170516223,0.8202614379084967,0.890625,0.9246015246015246,0.8764604378069535,0.0407716143303633,1,0.8728934343043192,0.8860904991783295,0.8996842238221547,0.8735738513721862,0.8738193869096935,0.8812122791173367,0.0104614854086416,ai,300,TimeSeriesKMeans,cb762cccb4,,
8,186.8234498500824,5.822469450888234,4.574253702163697,0.6971350205683937,,,,,{'feature_selection': 'chi2'},0.9017470300489168,0.8490566037735849,0.9230769230769232,0.8367477592829704,0.8514957264957265,0.8724248085356244,0.033711661763221,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,concat,300,BOSSEnsemble,e52c627f3a,chi2,
21,81.60922417640685,1.2497068263795037,0.8452363967895508,0.3295312500823041,,,,,{'feature_selection': 'none'},0.9245283018867924,0.8838534107402033,0.8120300751879699,0.8696551724137931,0.8668081343943412,0.8713750189246202,0.0361292635003811,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,difference,300,BOSSEnsemble,e52c627f3a,none,
12,0.5791134834289551,0.0205892368131587,0.0031578540802001,0.0004740836752581,mean,kmeans++,euclidean,2.0,"{'averaging_method': 'mean', 'init_algorithm': 'kmeans++', 'metric': 'euclidean', 'n_clusters': 2}",0.9095765094731236,0.8560858305586384,0.8554621848739495,0.873026034997866,0.8339407071801438,0.8656182534167444,0.0252376038990846,1,0.8459907020937256,0.8594315857101796,0.868311894719377,0.8726851851851853,0.8691729323308272,0.8631184600078591,0.0096135712727677,difference,300,TimeSeriesKMeans,cb762cccb4,,
14,0.250152063369751,0.028089864754193,0.0039657115936279,0.0002041845775791,mean,forgy,euclidean,2.0,"{'averaging_method': 'mean', 'init_algorithm': 'forgy', 'metric': 'euclidean', 'n_clusters': 2}",0.9095765094731236,0.8560858305586384,0.8554621848739495,0.873026034997866,0.8339407071801438,0.8656182534167444,0.0252376038990846,1,0.8459907020937256,0.8769777391125959,0.868311894719377,0.8726851851851853,0.8648064859746716,0.8657544014171112,0.0106961880994027,difference,300,TimeSeriesKMeans,cb762cccb4,,
9,251.03187894821167,6.614642508097938,3.5177309036254885,0.8831691144777026,,,,,{'feature_selection': 'none'},0.9017470300489168,0.8231446540880503,0.876940133037694,0.8891891891891892,0.8076923076923077,0.8597426628112317,0.0373520320075475,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,concat,300,BOSSEnsemble,e52c627f3a,none,
25,24.87984175682068,19.98888374081944,0.0622349739074707,0.0017510826601906,mean,kmeans++,dtw,2.0,"{'averaging_method': 'mean', 'init_algorithm': 'kmeans++', 'metric': 'dtw', 'n_clusters': 2}",0.8746213127823547,0.8572027553159628,0.784688995215311,0.873026034997866,0.9077448373223022,0.8594567871267593,0.0408439138294843,3,0.8511770246724424,0.8728934343043192,0.8823578727265553,0.856018605638628,0.8475775516407799,0.862004897796545,0.0133718410331011,ai,300,TimeSeriesKMeans,cb762cccb4,,
27,22.778948163986207,19.841278471380377,0.0622885704040527,0.0017879018460546,mean,forgy,dtw,2.0,"{'averaging_method': 'mean', 'init_algorithm': 'forgy', 'metric': 'dtw', 'n_clusters': 2}",0.8746213127823547,0.8572027553159628,0.784688995215311,0.873026034997866,0.9077448373223022,0.8594567871267593,0.0408439138294843,3,0.8511770246724424,0.8728934343043192,0.8823578727265553,0.856018605638628,0.8475775516407799,0.862004897796545,0.0133718410331011,ai,300,TimeSeriesKMeans,cb762cccb4,,
