,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_averaging_method,param_init_algorithm,param_metric,param_n_clusters,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,method,window_size,model_type,gridsearch_hash,param_feature_selection,param_shape_descriptor_function
5,18.743792629241945,0.8167377118643608,0.0626951694488525,0.0013435943895343,,forgy,dtw,2.0,"{'init_algorithm': 'forgy', 'metric': 'dtw', 'n_clusters': 2}",0.9246015246015246,0.9246015246015246,0.8514957264957265,0.8523644752018454,0.9046333662951778,0.8915393234391598,0.0331536744277352,1,0.904439508138872,0.884131981483095,0.9018407573861646,0.9022096866703326,0.8885616195398803,0.8962367106436689,0.0082437753578902,difference,300,TimeSeriesKMedoids,c42fbe82af,,
2,168.73052201271057,4.801621563436331,5.508911848068237,0.7222479222669819,,,,,{'feature_selection': 'chi2'},0.886902286902287,0.8668081343943412,0.8514957264957265,0.905017273796623,0.9046333662951778,0.8829713575768311,0.0210840336968347,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,concat,300,BOSSEnsemble,e52c627f3a,chi2,
8,0.260752010345459,0.0303919280646586,0.0023193359375,4.857681279290982e-05,mean,kmeans++,euclidean,2.0,"{'averaging_method': 'mean', 'init_algorithm': 'kmeans++', 'metric': 'euclidean', 'n_clusters': 2}",0.8339407071801438,0.8898513251454427,0.8531351001939237,0.8883403361344537,0.9427800197771066,0.8816094976862143,0.0372509585912012,1,0.8931266060456285,0.884131981483095,0.888899429652047,0.8803122593292726,0.866880709337462,0.882670197169501,0.009001604680748,ai,300,TimeSeriesKMeans,cb762cccb4,,
4,0.4405465126037597,0.0217095964435621,0.0028671741485595,5.365581386305299e-05,mean,kmeans++,euclidean,2.0,"{'averaging_method': 'mean', 'init_algorithm': 'kmeans++', 'metric': 'euclidean', 'n_clusters': 2}",0.8668081343943412,0.9077448373223022,0.8541980894922071,0.8869281045751632,0.851059615765498,0.8733477563099024,0.0213252087639662,1,0.8796410487897176,0.8652465902314447,0.8786610744564474,0.8705241906409978,0.8792750878348705,0.8746695983906957,0.0057937073011048,difference,300,TimeSeriesKMeans,cb762cccb4,,
7,20.090967464447026,0.2642554599693932,7.997721910476685,0.1800321496392925,,,,,{'shape_descriptor_function': 'raw'},0.9230769230769232,0.8898513251454427,0.8708427722512231,0.7647058823529411,0.9046333662951778,0.8706220538243417,0.055671054697424,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,difference,300,ShapeDTW,e8df20c70e,,raw
6,83.23203525543212,0.5463461349639384,1.1903488159179687,0.2818148363720448,,,,,{'feature_selection': 'none'},0.8461538461538461,0.8846153846153846,0.831741391617662,0.900636618283677,0.8214379084967319,0.8569170298334603,0.0306170808706572,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,difference,300,BOSSEnsemble,e52c627f3a,none,
9,17.379402303695677,0.2987282031626302,0.0588182926177978,0.0008796139900981,,forgy,dtw,2.0,"{'init_algorithm': 'forgy', 'metric': 'dtw', 'n_clusters': 2}",0.8691321934804037,0.7988851727982162,0.7692307692307693,0.8689811226626044,0.902979614141358,0.8418417744626703,0.0496724759576234,1,0.8579432105333156,0.8167783847395498,0.8903648195733105,0.8408816425120773,0.8386180263180515,0.848917216735261,0.0245068180042125,ai,300,TimeSeriesKMedoids,c42fbe82af,,
10,80.79912028312683,0.994799948196294,0.9815604209899902,0.4140810917376908,,,,,{'feature_selection': 'none'},0.8053753475440223,0.8492030492030492,0.886902286902287,0.8431372549019608,0.8077342047930283,0.8384704286688696,0.0300752827264132,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,ai,300,BOSSEnsemble,e52c627f3a,none,
3,43.28562126159668,0.644401015335866,12.333440971374513,0.0711946042697867,,,,,{'shape_descriptor_function': 'paa'},0.8422090729783037,0.7950940700166707,0.8308033429984649,0.8157485216308745,0.8017429193899781,0.8171195854028583,0.0175509122856873,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,concat,300,ShapeDTW,e8df20c70e,,paa
11,19.776986169815064,0.1938028501523128,5.843576812744141,0.0880170799262318,,,,,{'shape_descriptor_function': 'paa'},0.7783882783882784,0.632375656472042,0.8486252703120173,0.7536772476904522,0.6928864569083446,0.7411905819542269,0.0738319364609723,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,ai,300,ShapeDTW,e8df20c70e,,paa
0,0.564577865600586,0.1741949268852367,0.004941701889038,0.0003822300010481,mean,forgy,euclidean,2.0,"{'averaging_method': 'mean', 'init_algorithm': 'forgy', 'metric': 'euclidean', 'n_clusters': 2}",0.8422090729783037,0.6104746317512275,0.6007211538461539,0.9031227305737112,0.6103569632981397,0.7133769104895071,0.1315252905905901,1,0.8744926028663893,0.6557034534062448,0.5547097997387432,0.8827908998211391,0.5252689792826951,0.6985931470230423,0.1532662006242833,concat,300,TimeSeriesKMeans,cb762cccb4,,
1,102.09565653800964,1.846015515240468,0.9039787769317628,0.0789505884958305,,forgy,dtw,2.0,"{'init_algorithm': 'forgy', 'metric': 'dtw', 'n_clusters': 2}",0.6706293706293707,0.7062702003878475,0.5458471068227166,0.8466197289726702,0.7021192315309963,0.6942971276687203,0.0959210988882263,1,0.6521131915549392,0.5696978680303367,0.5532363610871679,0.7757018640617732,0.6438123853288223,0.6389123340126079,0.0787917042736831,concat,300,TimeSeriesKMedoids,c42fbe82af,,
