,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_averaging_method,param_init_algorithm,param_metric,param_n_clusters,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,method,window_size,model_type,gridsearch_hash,param_feature_selection,param_shape_descriptor_function
8,0.2808413982391357,0.0430977093768509,0.0024489402770996,0.0001488943859576,mean,kmeans++,euclidean,2.0,"{'averaging_method': 'mean', 'init_algorithm': 'kmeans++', 'metric': 'euclidean', 'n_clusters': 2}",0.8025413473174667,0.837888198757764,0.9077448373223022,0.9246187363834422,0.905017273796623,0.8755620787155195,0.0470345459749193,1,0.8758939315090105,0.880066102045032,0.8669675300201792,0.8585435677223117,0.858805034929284,0.8680552332451634,0.0087513108504571,ai,300,TimeSeriesKMeans,cb762cccb4,,
2,219.26031346321105,2.064119307274311,3.1972811222076416,0.9722984248297804,,,,,{'feature_selection': 'none'},0.8846153846153846,0.8020833333333334,0.8371794871794871,0.900636618283677,0.900636618283677,0.8650302883391119,0.0391335756866806,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,concat,300,BOSSEnsemble,e52c627f3a,none,
10,104.29080781936644,6.950515402030703,1.3469960689544678,0.2922270240789985,,,,,{'feature_selection': 'none'},0.867003367003367,0.8891891891891892,0.8778846153846154,0.9215686274509804,0.7361655773420479,0.85836227527404,0.0637701572715601,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,ai,300,BOSSEnsemble,e52c627f3a,none,
4,0.4887111663818359,0.0453850769192206,0.0029358386993408,0.0001309309572526,mean,kmeans++,euclidean,2.0,"{'averaging_method': 'mean', 'init_algorithm': 'kmeans++', 'metric': 'euclidean', 'n_clusters': 2}",0.9441379310344828,0.873026034997866,0.8354515050167224,0.7607508675111835,0.8343659852000501,0.849546464752061,0.0596868639670743,1,0.8305858099097416,0.8527466061446644,0.8622185498863871,0.8541197732351203,0.8579167020127804,0.8515174882377388,0.0109716036476927,difference,300,TimeSeriesKMeans,cb762cccb4,,
9,17.87279267311096,0.5442485850482773,0.0620355606079101,0.0019994066119478,,random,dtw,2.0,"{'init_algorithm': 'random', 'metric': 'dtw', 'n_clusters': 2}",0.8716305788775961,0.8177083333333334,0.7999813820709343,0.7962489343563512,0.9418736383442264,0.8454885733964883,0.0552099147774456,1,0.8568134535367545,0.839121763067236,0.8268130834306465,0.8443531833911112,0.8347920297705969,0.8403787026392691,0.0100271069571618,ai,300,TimeSeriesKMedoids,c42fbe82af,,
5,20.65319938659668,1.0650133424713044,0.0703061580657959,0.0044036172247478,,forgy,dtw,2.0,"{'init_algorithm': 'forgy', 'metric': 'dtw', 'n_clusters': 2}",0.8554621848739495,0.873026034997866,0.8177476118652589,0.906415087616146,0.761420243773185,0.8428142326252811,0.0497415507434894,1,0.8397433336984041,0.8397433336984041,0.8847330465909441,0.8626645735803924,0.8629677698464201,0.8579704114829129,0.0168979295504592,difference,300,TimeSeriesKMedoids,c42fbe82af,,
7,23.478586530685423,0.3988376072024951,6.495794200897217,0.0585480219731381,,,,,{'shape_descriptor_function': 'paa'},0.8349536014140521,0.8635443037974683,0.8461538461538461,0.7975584263556169,0.8670241833152721,0.8418468722072511,0.025028820088052,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,difference,300,ShapeDTW,e8df20c70e,,paa
6,93.38252367973328,1.853677615531111,1.4104681491851807,0.3853517869025044,,,,,{'feature_selection': 'none'},0.867003367003367,0.8496240601503758,0.8778846153846154,0.7566792278019795,0.7984632026558246,0.8299308945992326,0.0456459650824988,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,difference,300,BOSSEnsemble,e52c627f3a,none,
3,43.83315482139587,0.4031658477159891,12.460596990585326,0.316002851105465,,,,,{'shape_descriptor_function': 'paa'},0.8285714285714285,0.8285714285714285,0.8308033429984649,0.8327985739750446,0.7696856520385932,0.8180860852309919,0.0242514855351739,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,concat,300,ShapeDTW,e8df20c70e,,paa
11,25.374219751358037,0.3256054452929697,8.160555648803712,0.1310023614552261,,,,,{'shape_descriptor_function': 'paa'},0.7286821705426357,0.7428571428571428,0.7621254247760271,0.7696856520385932,0.7984632026558246,0.7603627185740447,0.0238820996294524,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,ai,300,ShapeDTW,e8df20c70e,,paa
0,0.4987627029418945,0.0966556411217533,0.0098148345947265,0.0098456280886757,mean,forgy,euclidean,2.0,"{'averaging_method': 'mean', 'init_algorithm': 'forgy', 'metric': 'euclidean', 'n_clusters': 2}",0.9230769230769232,0.6553563807084934,0.7988851727982162,0.7868700072621642,0.5392039262726281,0.740678482023685,0.1316531235796219,1,0.8637897519589698,0.5307245253777605,0.8911154143562426,0.8888749173800197,0.5566501131718523,0.746230944448969,0.1658570433268707,concat,300,TimeSeriesKMeans,cb762cccb4,,
1,93.94257521629332,4.816451214139339,0.7370560646057129,0.0151488584030263,,random,dtw,2.0,"{'init_algorithm': 'random', 'metric': 'dtw', 'n_clusters': 2}",0.7949002217294899,0.6834625322997415,0.5407793712878459,0.7416552075375605,0.7607508675111835,0.7043096400731643,0.089402133934593,1,0.7952986492190798,0.6827129062895737,0.599469690788937,0.6056247884550293,0.789883913764511,0.6945979897034261,0.0852372091912549,concat,300,TimeSeriesKMedoids,c42fbe82af,,
