,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_shape_descriptor_function,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,56.5362934589386,0.40697165219640297,22.436168575286864,0.07193139671561775,raw,{'shape_descriptor_function': 'raw'},0.815910744603444,0.7324561403508774,0.7000095751811305,0.748040313549832,0.7191135734072022,0.7431060694184972,0.039676784555913676,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1,56.08322205543518,0.3368719605629107,15.273811721801758,0.048700429514074946,paa,{'shape_descriptor_function': 'paa'},0.889032020610968,0.8307510348905973,0.7750020211819871,0.760349490326607,0.760349490326607,0.8030968114673532,0.050186851693044834,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
