,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_feature_selection,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,90.4933464050293,1.4173009119487634,2.0765475749969484,0.1456161788871613,chi2,{'feature_selection': 'chi2'},0.9425714950011627,0.8272445820433437,0.7058823529411764,0.8791666666666667,0.8791666666666667,0.8468063526638032,0.07938208727320407,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1,74.67158002853394,1.0459770935085997,0.7513185977935791,0.1630536931435265,none,{'feature_selection': 'none'},0.8823529411764706,0.9420383538030597,0.7101917690152985,0.8791666666666667,0.9388528138528138,0.8705205089028617,0.0845034595391953,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
