,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_averaging_method,param_init_algorithm,param_metric,param_n_clusters,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,method,window_size,model_type,gridsearch_hash,param_feature_selection,param_shape_descriptor_function
8,170.6870521068573,3.361140177105496,3.4501669883728026,0.5480254323227653,,,,,{'feature_selection': 'chi2'},0.9261261261261262,0.8522522522522522,0.8115038115038116,0.8731025072488486,0.8849647967295027,0.8695898987721083,0.0377350193584792,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,concat,300,BOSSEnsemble,e52c627f3a,chi2,
24,0.2950570106506348,0.0404711385844396,0.0024260520935058,0.0001932084265267,mean,kmeans++,euclidean,2.0,"{'averaging_method': 'mean', 'init_algorithm': 'kmeans++', 'metric': 'euclidean', 'n_clusters': 2}",0.906896551724138,0.8367477592829704,0.8898513251454427,0.8708427722512231,0.8343659852000501,0.8677408787207648,0.0286569966427899,1,0.8629489603024574,0.8804698231155214,0.8632372874079253,0.8718202686750327,0.8807692307692307,0.8718491140540333,0.0078391611027681,ai,300,TimeSeriesKMeans,cb762cccb4,,
26,0.2064415454864502,0.0228801284551204,0.002847671508789,9.559413666922086e-05,mean,forgy,euclidean,2.0,"{'averaging_method': 'mean', 'init_algorithm': 'forgy', 'metric': 'euclidean', 'n_clusters': 2}",0.906896551724138,0.8367477592829704,0.8898513251454427,0.8708427722512231,0.8343659852000501,0.8677408787207648,0.0286569966427899,1,0.8629489603024574,0.8804698231155214,0.8632372874079253,0.8718202686750327,0.8855090603784858,0.8727970799758845,0.0090531175669488,ai,300,TimeSeriesKMeans,cb762cccb4,,
17,20.4168701171875,0.8227353290647923,0.0622286796569824,0.0004375897475234,,forgy,dtw,2.0,"{'init_algorithm': 'forgy', 'metric': 'dtw', 'n_clusters': 2}",0.890625,0.8522522522522522,0.8363484035125825,0.8541980894922071,0.905017273796623,0.867688203810733,0.0257759226915742,1,0.8846078796587018,0.894127801904351,0.8670833663990527,0.8626645735803924,0.8848474972701875,0.8786662237625371,0.0118556923783875,difference,300,TimeSeriesKMedoids,c42fbe82af,,
19,19.9318106174469,0.469733757940468,0.0627660751342773,0.0012542249140927,,random,dtw,2.0,"{'init_algorithm': 'random', 'metric': 'dtw', 'n_clusters': 2}",0.890625,0.8522522522522522,0.8363484035125825,0.8541980894922071,0.905017273796623,0.867688203810733,0.0257759226915742,1,0.8846078796587018,0.894127801904351,0.8670833663990527,0.8626645735803924,0.8848474972701875,0.8786662237625371,0.0118556923783875,difference,300,TimeSeriesKMedoids,c42fbe82af,,
14,0.1954570770263672,0.0075613741547348,0.0029728412628173,8.579001522627567e-05,mean,forgy,euclidean,2.0,"{'averaging_method': 'mean', 'init_algorithm': 'forgy', 'metric': 'euclidean', 'n_clusters': 2}",0.890625,0.8367477592829704,0.9065229953431456,0.7988851727982162,0.8703402309540417,0.8606242316756747,0.038685761135651,1,0.8617221724998823,0.8753765100313979,0.8446968058259428,0.8847936955918687,0.8668244687813604,0.8666827305460905,0.0135025698908444,difference,300,TimeSeriesKMeans,cb762cccb4,,
25,14.223779726028445,1.4784913418438947,0.0681374073028564,0.0056038010477348,mean,kmeans++,dtw,2.0,"{'averaging_method': 'mean', 'init_algorithm': 'kmeans++', 'metric': 'dtw', 'n_clusters': 2}",0.90830755634114,0.837888198757764,0.8720178372352285,0.8898513251454427,0.779798761609907,0.8575727358178964,0.0453009102796751,3,0.8406911554673467,0.8585002985753689,0.8499384839954124,0.858805034929284,0.8680873779178465,0.8552044701770518,0.0092537860095439,ai,300,TimeSeriesKMeans,cb762cccb4,,
27,12.342115259170532,1.0833463699386892,0.070204210281372,0.0064548597913564,mean,forgy,dtw,2.0,"{'averaging_method': 'mean', 'init_algorithm': 'forgy', 'metric': 'dtw', 'n_clusters': 2}",0.90830755634114,0.837888198757764,0.8720178372352285,0.8898513251454427,0.779798761609907,0.8575727358178964,0.0453009102796751,3,0.8406911554673467,0.8585002985753689,0.8499384839954124,0.858805034929284,0.8680873779178465,0.8552044701770518,0.0092537860095439,ai,300,TimeSeriesKMeans,cb762cccb4,,
12,0.4330494880676269,0.0068631276164588,0.0029945850372314,0.0002035243774507,mean,kmeans++,euclidean,2.0,"{'averaging_method': 'mean', 'init_algorithm': 'kmeans++', 'metric': 'euclidean', 'n_clusters': 2}",0.890625,0.8367477592829704,0.9065229953431456,0.7812971342383107,0.8703402309540417,0.8571066239636936,0.0445020218639761,2,0.8573026895232555,0.8753765100313979,0.8446968058259428,0.8803592995169082,0.8668244687813604,0.864911954735773,0.0127932658130601,difference,300,TimeSeriesKMeans,cb762cccb4,,
9,232.57790665626527,9.45704864732229,3.6475263118743895,0.4070518820468958,,,,,{'feature_selection': 'none'},0.8245569620253164,0.8416666666666667,0.8248418248418248,0.896362360130476,0.860891265597148,0.8496638158522863,0.0268970236546156,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,concat,300,BOSSEnsemble,e52c627f3a,none,
29,21.375849962234497,0.481401499520832,0.0744063854217529,0.0095512713481489,,forgy,dtw,2.0,"{'init_algorithm': 'forgy', 'metric': 'dtw', 'n_clusters': 2}",0.8872180451127819,0.8349536014140521,0.7822115384615385,0.8691321934804037,0.8703402309540417,0.8487711218845636,0.0373605878585927,1,0.8560204603580563,0.8745984654731458,0.8402911248477712,0.8487500376265081,0.8143715259099873,0.8468063228430938,0.0197764779790698,ai,300,TimeSeriesKMedoids,c42fbe82af,,
13,15.254676485061646,0.7392520273710943,0.068959093093872,0.0038992996065442,mean,kmeans++,dtw,2.0,"{'averaging_method': 'mean', 'init_algorithm': 'kmeans++', 'metric': 'dtw', 'n_clusters': 2}",0.890625,0.8367477592829704,0.8531351001939237,0.7812971342383107,0.8703402309540417,0.8464290449338492,0.0371642072993845,3,0.8617221724998823,0.8798171936758893,0.8405863297588692,0.8759299664733117,0.8451923076923078,0.860649594020052,0.015770221031451,difference,300,TimeSeriesKMeans,cb762cccb4,,
15,12.739793491363525,0.8233006085551312,0.0686635494232177,0.00195530632123,mean,forgy,dtw,2.0,"{'averaging_method': 'mean', 'init_algorithm': 'forgy', 'metric': 'dtw', 'n_clusters': 2}",0.890625,0.8367477592829704,0.8531351001939237,0.7812971342383107,0.8703402309540417,0.8464290449338492,0.0371642072993845,3,0.8617221724998823,0.8798171936758893,0.8405863297588692,0.8759299664733117,0.8451923076923078,0.860649594020052,0.015770221031451,difference,300,TimeSeriesKMeans,cb762cccb4,,
23,24.498240661621093,0.7623703072823242,6.622641134262085,0.1218880078168354,,,,,{'shape_descriptor_function': 'paa'},0.8153153153153153,0.8496240601503758,0.8514957264957265,0.831741391617662,0.8563997971230318,0.8409152581404223,0.0152779408965755,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,difference,300,ShapeDTW,e8df20c70e,,paa
33,118.34046216011048,0.8416495243409783,1.7743574142456056,0.4347014301778874,,,,,{'feature_selection': 'none'},0.8846153846153846,0.8696551724137931,0.8248418248418248,0.8549073041826666,0.7699295934590052,0.8407898559025349,0.0405677268243548,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,ai,300,BOSSEnsemble,e52c627f3a,none,
21,92.08253931999208,1.4133251796876702,1.3370944499969482,0.2240393644916306,,,,,{'feature_selection': 'none'},0.8496240601503758,0.8461538461538461,0.7797857838364168,0.8422090729783037,0.8823529411764706,0.8400251408590826,0.033331344568934,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,difference,300,BOSSEnsemble,e52c627f3a,none,
31,20.896892261505126,0.7108336618047925,0.0779009342193603,0.0062704073800785,,random,dtw,2.0,"{'init_algorithm': 'random', 'metric': 'dtw', 'n_clusters': 2}",0.8872180451127819,0.8004694835680751,0.7822115384615385,0.8164188752424046,0.8703402309540417,0.8313316346677683,0.040577353467525,2,0.8560204603580563,0.8661451404040942,0.8402911248477712,0.8319826266172243,0.8143715259099873,0.8417621756274267,0.0181432021205885,ai,300,TimeSeriesKMedoids,c42fbe82af,,
