,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_shape_descriptor_function,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,48.565554761886595,0.4272137013760634,15.971618747711181,0.33930977508289345,raw,{'shape_descriptor_function': 'raw'},0.687142857142857,0.7299651567944251,0.6428571428571428,0.6428571428571428,0.7299651567944251,0.6865574912891985,0.038956987585222896,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1,48.158069133758545,0.5511126693019567,13.698844528198242,0.13146752920808077,paa,{'shape_descriptor_function': 'paa'},0.7463157894736843,0.7999999999999999,0.6428571428571428,0.764957264957265,0.7999999999999999,0.7508260394576183,0.05781604156808216,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
