,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_shape_descriptor_function,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,25.340602588653564,0.2371589331793878,8.172109413146973,0.18303848710403123,raw,{'shape_descriptor_function': 'raw'},0.5546218487394958,0.5084033613445379,0.47930283224400866,0.6858974358974359,0.9388528138528138,0.6334156584156585,0.16830537421133196,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1,25.07564377784729,0.22244096029385949,7.8946655750274655,0.1795058089506747,paa,{'shape_descriptor_function': 'paa'},0.7647058823529411,0.8047058823529412,0.6280734516028632,0.8645833333333333,0.9388528138528138,0.8001842726989785,0.10418973000263301,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
