,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_feature_selection,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,56.714272260665894,0.7853316968561151,1.1675323963165283,0.09471292543210223,chi2,{'feature_selection': 'chi2'},0.7943505897549202,0.8354515050167224,0.8823529411764706,0.8461873638344226,0.8664867128132488,0.844965822519157,0.03004949766317661,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1,78.66234774589539,1.6482843776915435,0.8264893054962158,0.22439629722125295,none,{'feature_selection': 'none'},0.7859177859177859,0.8514957264957265,0.9046333662951778,0.803921568627451,0.886344537815126,0.8464625970302535,0.0457715047602103,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
