,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_averaging_method,param_init_algorithm,param_metric,param_n_clusters,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,method,window_size,model_type,gridsearch_hash,param_feature_selection,param_shape_descriptor_function
24,0.2923352241516113,0.0591912597752945,0.0025861263275146,0.0003008575321797,mean,kmeans++,euclidean,2.0,"{'averaging_method': 'mean', 'init_algorithm': 'kmeans++', 'metric': 'euclidean', 'n_clusters': 2}",0.8720178372352285,0.906415087616146,0.8319578577699737,0.9058358521274124,0.8693005560433129,0.8771054381584147,0.0276028843459521,1,0.8650097197553569,0.8336833948079527,0.883797322821713,0.8699902606582957,0.8745011086474501,0.8653963613381535,0.01702032582478,ai,300,TimeSeriesKMeans,cb762cccb4,,
26,0.1761830806732177,0.0108214555264463,0.0027946949005126,0.0002293642939554,mean,forgy,euclidean,2.0,"{'averaging_method': 'mean', 'init_algorithm': 'forgy', 'metric': 'euclidean', 'n_clusters': 2}",0.8720178372352285,0.906415087616146,0.8319578577699737,0.9058358521274124,0.8693005560433129,0.8771054381584147,0.0276028843459521,1,0.8650097197553569,0.8336833948079527,0.8883208559535304,0.8699902606582957,0.8745011086474501,0.8663010679645172,0.0180626800633817,ai,300,TimeSeriesKMeans,cb762cccb4,,
17,26.548638439178468,0.8120758606926074,0.083840274810791,0.0073201482368699,,forgy,dtw,2.0,"{'init_algorithm': 'forgy', 'metric': 'dtw', 'n_clusters': 2}",0.8886217948717948,0.8163002574767282,0.8875432525951558,0.9242296918767507,0.795613713260772,0.8624617420162404,0.0484319146259565,1,0.8783807454782763,0.833111665991581,0.8787214131134117,0.8697076652791187,0.8654809673146865,0.8650804914354149,0.0167722891746949,difference,300,TimeSeriesKMedoids,c42fbe82af,,
19,25.95707077980041,1.1503484565199902,0.08197021484375,0.0083233752363125,,random,dtw,2.0,"{'init_algorithm': 'random', 'metric': 'dtw', 'n_clusters': 2}",0.8886217948717948,0.8163002574767282,0.8875432525951558,0.9242296918767507,0.795613713260772,0.8624617420162404,0.0484319146259565,1,0.8783807454782763,0.833111665991581,0.8787214131134117,0.8697076652791187,0.8654809673146865,0.8650804914354149,0.0167722891746949,difference,300,TimeSeriesKMedoids,c42fbe82af,,
27,11.53141736984253,1.0266617128299094,0.0620216846466064,0.0012311103184714,mean,forgy,dtw,2.0,"{'averaging_method': 'mean', 'init_algorithm': 'forgy', 'metric': 'dtw', 'n_clusters': 2}",0.8363484035125825,0.8883403361344537,0.8138245197068726,0.8693005560433129,0.8693005560433129,0.8554228742881069,0.0266945610019557,3,0.8377217676109384,0.8382330211134811,0.883797322821713,0.843126617356399,0.8521716392274286,0.851010073625992,0.0171949642330567,ai,300,TimeSeriesKMeans,cb762cccb4,,
13,20.290864372253417,0.932052019417313,0.084264850616455,0.0118070628676425,mean,kmeans++,dtw,2.0,"{'averaging_method': 'mean', 'init_algorithm': 'kmeans++', 'metric': 'dtw', 'n_clusters': 2}",0.9439137972058872,0.7962489343563512,0.7587924058512293,0.9058358521274124,0.8693005560433129,0.8548183091168386,0.0684132690733479,1,0.8280364500569533,0.8559341996297661,0.8562037926467337,0.8421310307993591,0.8334494773519164,0.8431509900969457,0.0114664300241616,difference,300,TimeSeriesKMeans,cb762cccb4,,
15,15.278701019287109,0.7506565739183927,0.0739593982696533,0.0098184825473988,mean,forgy,dtw,2.0,"{'averaging_method': 'mean', 'init_algorithm': 'forgy', 'metric': 'dtw', 'n_clusters': 2}",0.9439137972058872,0.7962489343563512,0.7587924058512293,0.9058358521274124,0.8693005560433129,0.8548183091168386,0.0684132690733479,1,0.8280364500569533,0.8559341996297661,0.8562037926467337,0.8421310307993591,0.8334494773519164,0.8431509900969457,0.0114664300241616,difference,300,TimeSeriesKMeans,cb762cccb4,,
12,0.6544862747192383,0.0518970199298293,0.0036054134368896,0.0005111078547281,mean,kmeans++,euclidean,2.0,"{'averaging_method': 'mean', 'init_algorithm': 'kmeans++', 'metric': 'euclidean', 'n_clusters': 2}",0.9439137972058872,0.7785467128027681,0.795613713260772,0.9058358521274124,0.8500576701268743,0.8547935491047427,0.0630650408479056,3,0.8412990196078431,0.8830538086874312,0.8738926492933975,0.8510944746047071,0.8559086802989243,0.8610497264984606,0.0152626872985632,difference,300,TimeSeriesKMeans,cb762cccb4,,
14,0.254824686050415,0.022993838860547,0.0037703990936279,0.0001698407610583,mean,forgy,euclidean,2.0,"{'averaging_method': 'mean', 'init_algorithm': 'forgy', 'metric': 'euclidean', 'n_clusters': 2}",0.9439137972058872,0.7785467128027681,0.795613713260772,0.9058358521274124,0.8500576701268743,0.8547935491047427,0.0630650408479056,3,0.8412990196078431,0.8830538086874312,0.8738926492933975,0.8331669889588922,0.8559086802989243,0.8574642293692977,0.0188616498853351,difference,300,TimeSeriesKMeans,cb762cccb4,,
22,26.605711698532104,0.551214281720875,10.162856960296631,0.5226357639230507,,,,,{'shape_descriptor_function': 'raw'},0.8541980894922071,0.8327985739750446,0.8138245197068726,0.886344537815126,0.8823529411764706,0.8539037324331442,0.0279772085252636,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,difference,300,ShapeDTW,e8df20c70e,,raw
8,185.62051334381104,3.553364368141708,4.068146991729736,0.3300123619229951,,,,,{'feature_selection': 'chi2'},0.8720178372352285,0.8211459129106188,0.9215686274509804,0.8214379084967319,0.8319578577699737,0.8536256287727066,0.0387685387416084,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,concat,300,BOSSEnsemble,e52c627f3a,chi2,
25,14.903938722610471,0.6562115205768527,0.0636287212371826,0.0017594018001035,mean,kmeans++,dtw,2.0,"{'averaging_method': 'mean', 'init_algorithm': 'kmeans++', 'metric': 'dtw', 'n_clusters': 2}",0.8363484035125825,0.8883403361344537,0.795613713260772,0.8693005560433129,0.8693005560433129,0.8517807129988867,0.0326906221417696,4,0.8377217676109384,0.8291285578905314,0.874758141982639,0.843126617356399,0.8521716392274286,0.8473813448135873,0.0156013480938926,ai,300,TimeSeriesKMeans,cb762cccb4,,
21,115.6822706222534,1.82810998829207,1.6672555923461914,0.5600450036961944,,,,,{'feature_selection': 'none'},0.7797026502908856,0.8115468409586056,0.8793760419147417,0.8823529411764706,0.90079883805374,0.8507554624788887,0.0467069497774328,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,difference,300,BOSSEnsemble,e52c627f3a,none,
23,27.449682903289798,0.6815870711285323,7.79254560470581,0.445465169366889,,,,,{'shape_descriptor_function': 'paa'},0.8708427722512231,0.8563997971230318,0.8105742296918766,0.8681701929783772,0.8163789152024447,0.8444731814493907,0.0258363099613714,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,difference,300,ShapeDTW,e8df20c70e,,paa
9,245.04457597732545,2.5600249947809357,2.975439691543579,0.2664975859609642,,,,,{'feature_selection': 'none'},0.8514957264957265,0.8386123680241326,0.8793760419147417,0.7755742296918767,0.861118373275236,0.8412353478803427,0.0354219849096473,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,concat,300,BOSSEnsemble,e52c627f3a,none,
29,18.534849643707275,0.5296942936278968,0.0646811008453369,0.0015917963138066,,forgy,dtw,2.0,"{'init_algorithm': 'forgy', 'metric': 'dtw', 'n_clusters': 2}",0.8164188752424046,0.8689811226626044,0.8138245197068726,0.7772296015180264,0.9215686274509804,0.8396045493161777,0.0503466238943585,1,0.8238933553134733,0.8537031897126794,0.8291839703185276,0.8559086802989243,0.8409809702492629,0.8407340331785734,0.0127713922293325,ai,300,TimeSeriesKMedoids,c42fbe82af,,
31,18.742581176757813,0.5494417887779627,0.0643862724304199,0.0026134100597393,,random,dtw,2.0,"{'init_algorithm': 'random', 'metric': 'dtw', 'n_clusters': 2}",0.8164188752424046,0.8689811226626044,0.8138245197068726,0.7772296015180264,0.9215686274509804,0.8396045493161777,0.0503466238943585,1,0.8238933553134733,0.8537031897126794,0.8291839703185276,0.8559086802989243,0.8409809702492629,0.8407340331785734,0.0127713922293325,ai,300,TimeSeriesKMedoids,c42fbe82af,,
33,82.91571679115296,1.3408209399067283,0.9242280483245848,0.1684946504020941,,,,,{'feature_selection': 'none'},0.8339407071801438,0.8211459129106188,0.8138245197068726,0.8755656108597285,0.8461873638344226,0.8381328228983573,0.0217398794542531,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,ai,300,BOSSEnsemble,e52c627f3a,none,
16,0.5883335113525391,0.1291371273409235,0.0034198760986328,0.0005198370794724,,forgy,euclidean,2.0,"{'init_algorithm': 'forgy', 'metric': 'euclidean', 'n_clusters': 2}",0.8354515050167224,0.8703402309540417,0.7772296015180264,0.8327748563042681,0.7583476413356226,0.8148287670257363,0.0410674977961891,3,0.8010185649748858,0.7997780155871664,0.8156304103514261,0.7179567025113645,0.7370831259333,0.7742933638716285,0.0390662936030354,difference,300,TimeSeriesKMedoids,c42fbe82af,,
18,0.5306714057922364,0.0612959626616632,0.0038353443145751,0.0003423939366468,,random,euclidean,2.0,"{'init_algorithm': 'random', 'metric': 'euclidean', 'n_clusters': 2}",0.8354515050167224,0.8703402309540417,0.7772296015180264,0.8327748563042681,0.7583476413356226,0.8148287670257363,0.0410674977961891,3,0.8010185649748858,0.7997780155871664,0.8156304103514261,0.7179567025113645,0.7370831259333,0.7742933638716285,0.0390662936030354,difference,300,TimeSeriesKMedoids,c42fbe82af,,
11,50.91928248405456,2.0979985837632724,12.797055196762084,0.2347422878873674,,,,,{'shape_descriptor_function': 'paa'},0.8598636806231743,0.8153711677296124,0.7291248206599713,0.8017429193899781,0.8276292335115865,0.8067463643828645,0.0433175928512015,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,concat,300,ShapeDTW,e8df20c70e,,paa
32,59.87892866134644,0.4669160381023128,1.0433234691619873,0.1193244314113495,,,,,{'feature_selection': 'chi2'},0.7943505897549202,0.8153711677296124,0.7254901960784313,0.8163789152024447,0.8571836007130124,0.8017548938956842,0.0432266915336074,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,ai,300,BOSSEnsemble,e52c627f3a,chi2,
28,0.6296834945678711,0.104387992101399,0.00313720703125,0.0001914475715154,,forgy,euclidean,2.0,"{'init_algorithm': 'forgy', 'metric': 'euclidean', 'n_clusters': 2}",0.8363484035125825,0.8703402309540417,0.8327748563042681,0.6593898428936793,0.7772296015180264,0.7952165870365195,0.0741868557966206,3,0.7684910657811511,0.7924247234214745,0.8699902606582957,0.8113222020506788,0.7837532643849385,0.8051963032593077,0.0352305980008109,ai,300,TimeSeriesKMedoids,c42fbe82af,,
30,0.4665657043457031,0.0460882566040993,0.0031059741973876,0.0001471102989974,,random,euclidean,2.0,"{'init_algorithm': 'random', 'metric': 'euclidean', 'n_clusters': 2}",0.8363484035125825,0.8703402309540417,0.8327748563042681,0.6593898428936793,0.7772296015180264,0.7952165870365195,0.0741868557966206,3,0.7684910657811511,0.7924247234214745,0.8699902606582957,0.8113222020506788,0.7837532643849385,0.8051963032593077,0.0352305980008109,ai,300,TimeSeriesKMedoids,c42fbe82af,,
35,19.996120166778564,0.1354748968209642,5.7781189441680905,0.0748176275862599,,,,,{'shape_descriptor_function': 'paa'},0.7040247678018575,0.6556657546739626,0.8276292335115865,0.8214379084967319,0.757685790365529,0.7532886909699334,0.0665542461680007,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,ai,300,ShapeDTW,e8df20c70e,,paa
10,47.90443978309632,1.3673607767083549,18.87379674911499,0.2727179162194546,,,,,{'shape_descriptor_function': 'raw'},0.7333957455661311,0.6677484787018255,0.6791234140715109,0.728489042675894,0.8194165471066475,0.7256346456244018,0.0536237452664651,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,concat,300,ShapeDTW,e8df20c70e,,raw
20,78.86046013832092,0.6740491020517974,1.2910305976867675,0.0681552668646686,,,,,{'feature_selection': 'chi2'},0.7150641025641025,0.7652937718297196,0.6409833058154467,0.7291248206599713,0.6985465080134781,0.7098025017765435,0.0408487371416082,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,difference,300,BOSSEnsemble,e52c627f3a,chi2,
2,0.6993916511535645,0.1217055312838449,0.0050755977630615,0.0005252432097599,mean,forgy,euclidean,2.0,"{'averaging_method': 'mean', 'init_algorithm': 'forgy', 'metric': 'euclidean', 'n_clusters': 2}",0.8287533156498673,0.8643718228031955,0.5904139433551198,0.6288054695562435,0.6103569632981397,0.7045403029325132,0.1171375940286443,1,0.8108084841501613,0.8507214050875085,0.5315420623292353,0.5307600174216027,0.595054323056793,0.6637772584090602,0.1389020306877338,concat,300,TimeSeriesKMeans,cb762cccb4,,
