,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_averaging_method,param_init_algorithm,param_metric,param_n_clusters,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,method,window_size,model_type,gridsearch_hash,param_feature_selection,param_shape_descriptor_function
10,1066.354158163071,43.9346466262795,383.06104192733767,9.02798496174272,,,,,{'shape_descriptor_function': 'raw'},0.469191270860077,0.5891424075531079,0.2045454545454545,0.6040100250626567,0.5223264540337711,0.4778431224110134,0.1449488563501785,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,concat,6400,ShapeDTW,e8df20c70e,,raw
22,507.6016136169434,8.713249963401353,196.0457988262177,5.293691366639778,,,,,{'shape_descriptor_function': 'raw'},0.3389595305971613,0.469191270860077,0.5568181818181819,0.4807692307692308,0.5295238095238095,0.475052404713692,0.0751546161230113,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,difference,6400,ShapeDTW,e8df20c70e,,raw
0,0.9395569801330568,0.0271866330588286,0.0079407691955566,0.0018483925388767,mean,kmeans++,euclidean,2.0,"{'averaging_method': 'mean', 'init_algorithm': 'kmeans++', 'metric': 'euclidean', 'n_clusters': 2}",0.4619364375461936,0.4619364375461936,0.4807692307692308,0.4807692307692308,0.45,0.4670822673261698,0.0119952400712539,1,0.4653349001175088,0.4823083953518736,0.4775373931623931,0.4775373931623931,0.485164237399231,0.4775764638386799,0.0067797406857008,concat,6400,TimeSeriesKMeans,cb762cccb4,,
1,48082.02264862061,1252.29031448194,125.69283332824708,1.9046524360061248,mean,kmeans++,dtw,2.0,"{'averaging_method': 'mean', 'init_algorithm': 'kmeans++', 'metric': 'dtw', 'n_clusters': 2}",0.4619364375461936,0.4619364375461936,0.4807692307692308,0.4807692307692308,0.45,0.4670822673261698,0.0119952400712539,1,0.4682752030578117,0.4682752030578117,0.4636015325670498,0.4636015325670498,0.4712091226086137,0.4669925187716673,0.0029687667726989,concat,6400,TimeSeriesKMeans,cb762cccb4,,
2,0.473786449432373,0.0345012829697353,0.0079449653625488,0.0003416894965971,mean,forgy,euclidean,2.0,"{'averaging_method': 'mean', 'init_algorithm': 'forgy', 'metric': 'euclidean', 'n_clusters': 2}",0.4619364375461936,0.4619364375461936,0.4807692307692308,0.4807692307692308,0.45,0.4670822673261698,0.0119952400712539,1,0.4653349001175088,0.4823083953518736,0.4606837606837607,0.4775373931623931,0.485164237399231,0.4742057373429534,0.0095747305616841,concat,6400,TimeSeriesKMeans,cb762cccb4,,
3,34944.21627893448,1610.3168535618568,180.95115766525268,13.90209781682221,mean,forgy,dtw,2.0,"{'averaging_method': 'mean', 'init_algorithm': 'forgy', 'metric': 'dtw', 'n_clusters': 2}",0.4619364375461936,0.4619364375461936,0.4807692307692308,0.4807692307692308,0.45,0.4670822673261698,0.0119952400712539,1,0.4682752030578117,0.4682752030578117,0.4636015325670498,0.4636015325670498,0.4712091226086137,0.4669925187716673,0.0029687667726989,concat,6400,TimeSeriesKMeans,cb762cccb4,,
4,0.4496925354003906,0.0853325932295427,0.0041022777557373,0.0003386462248218,,forgy,euclidean,2.0,"{'init_algorithm': 'forgy', 'metric': 'euclidean', 'n_clusters': 2}",0.4619364375461936,0.4619364375461936,0.4807692307692308,0.4807692307692308,0.45,0.4670822673261698,0.0119952400712539,4,0.4653349001175088,0.4653349001175088,0.4606837606837607,0.4775373931623931,0.4682843763303533,0.4674350660823049,0.0056067790945303,concat,6400,TimeSeriesKMedoids,c42fbe82af,,
12,0.5519543170928956,0.0625208071885094,0.0044416904449462,0.0007416550381742,mean,kmeans++,euclidean,2.0,"{'averaging_method': 'mean', 'init_algorithm': 'kmeans++', 'metric': 'euclidean', 'n_clusters': 2}",0.4619364375461936,0.4619364375461936,0.4807692307692308,0.4807692307692308,0.45,0.4670822673261698,0.0119952400712539,1,0.4823083953518736,0.4653349001175088,0.4606837606837607,0.4775373931623931,0.4682843763303533,0.4708297651291778,0.0079544349574489,difference,6400,TimeSeriesKMeans,cb762cccb4,,
13,8927.652992868423,389.921687385903,37.2194845199585,1.345250244160997,mean,kmeans++,dtw,2.0,"{'averaging_method': 'mean', 'init_algorithm': 'kmeans++', 'metric': 'dtw', 'n_clusters': 2}",0.4619364375461936,0.4619364375461936,0.4807692307692308,0.4807692307692308,0.45,0.4670822673261698,0.0119952400712539,1,0.4682752030578117,0.4682752030578117,0.4636015325670498,0.4636015325670498,0.4712091226086137,0.4669925187716673,0.0029687667726989,difference,6400,TimeSeriesKMeans,cb762cccb4,,
14,0.2846735954284668,0.0349828522879471,0.004878282546997,0.0012281145637701,mean,forgy,euclidean,2.0,"{'averaging_method': 'mean', 'init_algorithm': 'forgy', 'metric': 'euclidean', 'n_clusters': 2}",0.4619364375461936,0.4619364375461936,0.4807692307692308,0.4807692307692308,0.45,0.4670822673261698,0.0119952400712539,1,0.4823083953518736,0.4653349001175088,0.4775373931623931,0.4606837606837607,0.4682843763303533,0.4708297651291778,0.0079544349574489,difference,6400,TimeSeriesKMeans,cb762cccb4,,
15,5740.45891122818,130.82086104165168,39.85190329551697,1.5817591953924213,mean,forgy,dtw,2.0,"{'averaging_method': 'mean', 'init_algorithm': 'forgy', 'metric': 'dtw', 'n_clusters': 2}",0.4619364375461936,0.4619364375461936,0.4807692307692308,0.4807692307692308,0.45,0.4670822673261698,0.0119952400712539,1,0.4682752030578117,0.4682752030578117,0.4636015325670498,0.4636015325670498,0.4712091226086137,0.4669925187716673,0.0029687667726989,difference,6400,TimeSeriesKMeans,cb762cccb4,,
24,0.4639724731445312,0.0160574360718375,0.0036395549774169,0.0004373190432879,mean,kmeans++,euclidean,2.0,"{'averaging_method': 'mean', 'init_algorithm': 'kmeans++', 'metric': 'euclidean', 'n_clusters': 2}",0.4619364375461936,0.4619364375461936,0.4807692307692308,0.4807692307692308,0.45,0.4670822673261698,0.0119952400712539,1,0.4653349001175088,0.4653349001175088,0.4775373931623931,0.4606837606837607,0.485164237399231,0.4708110382960805,0.0090972095152399,ai,6400,TimeSeriesKMeans,cb762cccb4,,
25,9272.980819034576,411.9944545894727,41.303990650177,2.0071697061339884,mean,kmeans++,dtw,2.0,"{'averaging_method': 'mean', 'init_algorithm': 'kmeans++', 'metric': 'dtw', 'n_clusters': 2}",0.4619364375461936,0.4619364375461936,0.4807692307692308,0.4807692307692308,0.45,0.4670822673261698,0.0119952400712539,1,0.4682752030578117,0.4682752030578117,0.4636015325670498,0.4636015325670498,0.4712091226086137,0.4669925187716673,0.0029687667726989,ai,6400,TimeSeriesKMeans,cb762cccb4,,
26,0.2278760910034179,0.0137267321173899,0.0036263465881347,7.159690478994273e-05,mean,forgy,euclidean,2.0,"{'averaging_method': 'mean', 'init_algorithm': 'forgy', 'metric': 'euclidean', 'n_clusters': 2}",0.4619364375461936,0.4619364375461936,0.4807692307692308,0.4807692307692308,0.45,0.4670822673261698,0.0119952400712539,1,0.4653349001175088,0.4653349001175088,0.4606837606837607,0.4606837606837607,0.485164237399231,0.467440311800354,0.0091028020007613,ai,6400,TimeSeriesKMeans,cb762cccb4,,
27,6779.828718042374,265.6788156552429,48.18323373794556,0.9124589647687948,mean,forgy,dtw,2.0,"{'averaging_method': 'mean', 'init_algorithm': 'forgy', 'metric': 'dtw', 'n_clusters': 2}",0.4619364375461936,0.4619364375461936,0.4807692307692308,0.4807692307692308,0.45,0.4670822673261698,0.0119952400712539,1,0.4682752030578117,0.4682752030578117,0.4636015325670498,0.4636015325670498,0.4712091226086137,0.4669925187716673,0.0029687667726989,ai,6400,TimeSeriesKMeans,cb762cccb4,,
23,518.7391882896424,3.0962916514184458,147.67453675270082,3.186410695145556,,,,,{'shape_descriptor_function': 'paa'},0.3173852344584051,0.4518613607188703,0.45,0.4807692307692308,0.544360902255639,0.4488753456404291,0.0740736686047935,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,difference,6400,ShapeDTW,e8df20c70e,,paa
11,1071.9833234786988,6.784630020152472,267.73024067878725,5.467501631873587,,,,,{'shape_descriptor_function': 'paa'},0.3720545680033071,0.5221123562586978,0.3351926977687627,0.4924812030075188,0.4275171982489055,0.4298716046574384,0.070343111145527,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,concat,6400,ShapeDTW,e8df20c70e,,paa
34,440.8929292678833,5.29972030945535,160.76687507629396,1.2292211078663684,,,,,{'shape_descriptor_function': 'raw'},0.3054340573800875,0.5458768873403019,0.5217323327079424,0.2045454545454545,0.367083607636603,0.3889344679220779,0.1293949634370916,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,ai,6400,ShapeDTW,e8df20c70e,,raw
35,451.4845378398895,3.034130988901621,126.8193702697754,0.7316277724198645,,,,,{'shape_descriptor_function': 'paa'},0.2764227642276423,0.3470492089436184,0.5364225781845919,0.2912087912087912,0.384,0.3670206685129287,0.0931016486392655,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,ai,6400,ShapeDTW,e8df20c70e,,paa
