,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_averaging_method,param_init_algorithm,param_metric,param_n_clusters,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,method,window_size,model_type,gridsearch_hash,param_feature_selection,param_shape_descriptor_function
6,3450.52579202652,22.70329070741781,6.664529037475586,2.395836080934789,,,,,{'feature_selection': 'chi2'},0.8095238095238095,0.9294460641399416,0.8065518890483023,0.9010631644777986,0.9757304252077772,0.8844630704795259,0.0668054008342064,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,difference,6400,BOSSEnsemble,e52c627f3a,chi2,
2,11617.13967628479,111.70961844759177,44.645266723632815,10.9009282358664,,,,,{'feature_selection': 'none'},0.7316912972085386,0.848048503220917,0.7190605239385727,0.7632349165596918,0.7410211739480032,0.7606112829751447,0.0460407525187087,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,concat,6400,BOSSEnsemble,e52c627f3a,none,
10,3607.514986371994,48.35009354780159,8.85629768371582,4.021083470071174,,,,,{'feature_selection': 'none'},0.7534013605442178,0.7752715121136172,0.7632349165596918,0.6787216148023549,0.6787216148023549,0.7298702037644474,0.0423333308511056,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,ai,6400,BOSSEnsemble,e52c627f3a,none,
9,14033.536044359207,281.19804576179723,32.17854614257813,0.9189020509257962,,forgy,dtw,2.0,"{'init_algorithm': 'forgy', 'metric': 'dtw', 'n_clusters': 2}",0.5993279706750839,0.6655044390637611,0.6042526579111945,0.703189493433396,0.5016921461080639,0.6147933414382999,0.0685968792250926,1,0.5295927176561868,0.5167986485059657,0.6395452334853504,0.6258801439524332,0.6386469062425582,0.5900927299684989,0.0549837630662371,ai,6400,TimeSeriesKMedoids,c42fbe82af,,
3,1135.8984752655028,39.54374416276839,452.30219888687134,28.01574865980386,,,,,{'shape_descriptor_function': 'raw'},0.7253318481388656,0.2482993197278911,0.6580059905862216,0.6787216148023549,0.5149541993157489,0.5650625945142165,0.1732587111497612,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,concat,6400,ShapeDTW,e8df20c70e,,raw
7,537.4775110244751,3.973473750129031,217.41604914665223,7.30438476735035,,,,,{'shape_descriptor_function': 'raw'},0.5365576951783849,0.5285714285714286,0.6467931345980127,0.5963350109691573,0.4558474046278924,0.5528209347889752,0.0647775365834377,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,difference,6400,ShapeDTW,e8df20c70e,,raw
1,59698.94900903702,2019.4292010690529,143.8171847343445,15.267821075803589,,random,dtw,2.0,"{'init_algorithm': 'random', 'metric': 'dtw', 'n_clusters': 2}",0.5404761904761904,0.5979166666666667,0.4812624692201231,0.5891424075531079,0.5527770646127513,0.5523149597057679,0.0415321634272165,1,0.5289485664318329,0.5701144044240278,0.5998330131255274,0.5234431702714472,0.593280500337299,0.5631239309180268,0.0317753376653966,concat,6400,TimeSeriesKMedoids,c42fbe82af,,
5,12013.914035463333,191.51650544630823,30.67885766029358,0.6275531753862278,,forgy,dtw,2.0,"{'init_algorithm': 'forgy', 'metric': 'dtw', 'n_clusters': 2}",0.5085881860075409,0.6364323507180649,0.5006775067750677,0.5891424075531079,0.441980783444198,0.5353642468995959,0.0689165448887609,1,0.5434424566954686,0.5378265851201652,0.5178091113063882,0.5476838228489996,0.5670405326171246,0.5427605017176294,0.0158816842336054,difference,6400,TimeSeriesKMedoids,c42fbe82af,,
11,452.75731053352354,3.4284957480462523,170.62591643333434,6.048653201576768,,,,,{'shape_descriptor_function': 'raw'},0.6010569840357075,0.5281385281385281,0.4083327155460004,0.4717545239968529,0.3712004687614443,0.4760966440957066,0.0823862317039029,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,ai,6400,ShapeDTW,e8df20c70e,,raw
0,0.9559517860412596,0.0311203728799144,0.0106899261474609,0.0031999436451619,mean,kmeans++,euclidean,2.0,"{'averaging_method': 'mean', 'init_algorithm': 'kmeans++', 'metric': 'euclidean', 'n_clusters': 2}",0.4733893557422969,0.4733893557422969,0.4619364375461936,0.4619364375461936,0.4619364375461936,0.466517604824635,0.0056107611292579,1,0.4785327879667503,0.4785327879667503,0.4813362351740584,0.4813362351740584,0.4813362351740584,0.4802148562911351,0.001373403035747,concat,6400,TimeSeriesKMeans,cb762cccb4,,
4,0.5074905395507813,0.0285629675546655,0.0037863731384277,0.0004921852398597,mean,kmeans++,euclidean,2.0,"{'averaging_method': 'mean', 'init_algorithm': 'kmeans++', 'metric': 'euclidean', 'n_clusters': 2}",0.4733893557422969,0.4733893557422969,0.4619364375461936,0.4619364375461936,0.4619364375461936,0.466517604824635,0.0056107611292579,1,0.4619782732990281,0.4785327879667503,0.4648707188303776,0.4648707188303776,0.4813362351740584,0.4703177468201184,0.0079722146621597,difference,6400,TimeSeriesKMeans,cb762cccb4,,
8,0.635582160949707,0.066314590622187,0.0042457580566406,0.0005043827621741,mean,kmeans++,euclidean,2.0,"{'averaging_method': 'mean', 'init_algorithm': 'kmeans++', 'metric': 'euclidean', 'n_clusters': 2}",0.4733893557422969,0.4733893557422969,0.4619364375461936,0.4619364375461936,0.4619364375461936,0.466517604824635,0.0056107611292579,1,0.4785327879667503,0.4785327879667503,0.4813362351740584,0.4648707188303776,0.4648707188303776,0.4736286497536628,0.0072237209851003,ai,6400,TimeSeriesKMeans,cb762cccb4,,
