,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_averaging_method,param_init_algorithm,param_metric,param_n_clusters,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,0.23701982498168944,0.009265642130658572,0.0030164241790771483,7.410169107067347e-05,mean,kmeans++,euclidean,2,"{'averaging_method': 'mean', 'init_algorithm': 'kmeans++', 'metric': 'euclidean', 'n_clusters': 2}",0.8868092691622103,0.9420383538030597,0.9397814461753081,0.9388528138528138,0.8165584415584415,0.9048080649103667,0.04874470106346147,1,0.8961560527825589,0.8956461163357715,0.9109293133560069,0.9113769099168192,0.8970554417932349,0.9022327668368784,0.007298772323549053
1,269.89783635139463,204.2299495406263,0.6146688461303711,0.03496866976532033,mean,kmeans++,dtw,2,"{'averaging_method': 'mean', 'init_algorithm': 'kmeans++', 'metric': 'dtw', 'n_clusters': 2}",0.4886877828054299,0.8848739495798319,0.5084033613445379,0.5601851851851851,0.8791666666666667,0.6642633891163303,0.1793342423587277,3,0.4952380952380953,0.9115259740259741,0.5064935064935066,0.5099502487562189,0.9269857196609987,0.6700387088349586,0.20360180175774562
2,0.18739595413208007,0.013117907594130038,0.1911285400390625,0.0010223903683066783,mean,forgy,euclidean,2,"{'averaging_method': 'mean', 'init_algorithm': 'forgy', 'metric': 'euclidean', 'n_clusters': 2}",0.8868092691622103,0.9420383538030597,0.9397814461753081,0.9388528138528138,0.8165584415584415,0.9048080649103667,0.04874470106346147,1,0.8961560527825589,0.8956461163357715,0.9109293133560069,0.9264681727094535,0.9269857196609987,0.9112370749689578,0.013788517589033772
3,649.2140949726105,364.6626311160635,0.8072810173034668,0.02704995648883455,mean,forgy,dtw,2,"{'averaging_method': 'mean', 'init_algorithm': 'forgy', 'metric': 'dtw', 'n_clusters': 2}",0.4886877828054299,0.47930283224400866,0.9420383538030597,0.5601851851851851,0.5601851851851851,0.6060798678445737,0.171425824464014,4,0.4952380952380953,0.5303030303030303,0.9115259740259741,0.5099502487562189,0.5021620867624496,0.5898358870171536,0.16127357239747597
