,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_averaging_method,param_init_algorithm,param_metric,param_n_clusters,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,method,window_size,model_type,gridsearch_hash,param_feature_selection,param_shape_descriptor_function
20,3397.9457516670227,49.27042258155952,16.03152976036072,5.421962590313475,,,,,{'feature_selection': 'chi2'},0.8545918367346937,0.951530612244898,0.9290496478567082,1.0,0.9274005427106972,0.9325145279093994,0.046959566533448,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,difference,6400,BOSSEnsemble,e52c627f3a,chi2,
21,3581.400730705261,15.812104971646333,16.089301681518556,4.566134308341701,,,,,{'feature_selection': 'none'},0.8510799545282304,0.9007199696854868,0.8774714564188247,0.924364569961489,0.9502144197266148,0.9007700740641292,0.0346796183046026,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,difference,6400,BOSSEnsemble,e52c627f3a,none,
9,11968.132385873794,77.83955157441503,42.908212947845456,13.00492013651279,,,,,{'feature_selection': 'none'},0.7733656174334139,0.7733656174334139,0.7733656174334139,0.8179448927871741,0.8179448927871741,0.791197327574918,0.0218392955439484,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,concat,6400,BOSSEnsemble,e52c627f3a,none,
32,3362.8874278068542,94.55628056731686,3.8619995594024656,2.318201342381096,,,,,{'feature_selection': 'chi2'},0.5568513119533528,0.7142857142857143,0.813109243697479,0.7564974010395841,0.8699606377051243,0.7421408617362509,0.1064787707347677,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,ai,6400,BOSSEnsemble,e52c627f3a,chi2,
8,11880.760360336304,47.5702370666457,12.191460752487185,6.903975556777666,,,,,{'feature_selection': 'chi2'},0.6807708420611647,0.6928571428571428,0.7654006720293248,0.8235173299101411,0.6854023517463542,0.7295896677208256,0.0561959229279326,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,concat,6400,BOSSEnsemble,e52c627f3a,chi2,
33,3655.608015012741,89.76049149968856,11.757706594467162,3.6520196279396617,,,,,{'feature_selection': 'none'},0.645021645021645,0.8014399393709739,0.7209821428571429,0.7953462293243623,0.6241685144124169,0.7173916941973081,0.0735960510518339,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,ai,6400,BOSSEnsemble,e52c627f3a,none,
7,41462.03652062416,1193.617807049451,129.27795114517212,4.663120226891156,,random,dtw,2.0,"{'init_algorithm': 'random', 'metric': 'dtw', 'n_clusters': 2}",0.5266955266955267,0.5696934644303066,0.6270676691729323,0.6618976580333231,0.6676084317404261,0.610592550014503,0.0545268743877731,1,0.6108433734939759,0.5665725101362388,0.5839999337276115,0.6673354970730807,0.5865178057882746,0.6030538240438363,0.0351003916457652,concat,6400,TimeSeriesKMedoids,c42fbe82af,,
29,9896.08168911934,262.1971170419196,30.39096131324768,0.5734327418355016,,forgy,dtw,2.0,"{'init_algorithm': 'forgy', 'metric': 'dtw', 'n_clusters': 2}",0.5551470588235294,0.62227602905569,0.5153061224489796,0.6290465631929048,0.7139024390243902,0.6071356425090988,0.0681820242824062,1,0.5894594420462599,0.6197706414754708,0.526089180888152,0.6347950253339475,0.6152206816989242,0.5970669942885509,0.0383774442478003,ai,6400,TimeSeriesKMedoids,c42fbe82af,,
19,10009.199923849106,274.48277135340174,32.667486572265624,1.3104491764361244,,random,dtw,2.0,"{'init_algorithm': 'random', 'metric': 'dtw', 'n_clusters': 2}",0.5858585858585859,0.5918367346938774,0.6651785714285714,0.6122738001573563,0.5578661681974225,0.6026027720671626,0.0357963643638543,1,0.5839989170163802,0.6011131297338367,0.5204140012958494,0.5865178057882746,0.628763379165015,0.5841614465998711,0.035625854591573,difference,6400,TimeSeriesKMedoids,c42fbe82af,,
5,44126.494292259216,2784.038296631053,125.09718503952028,2.419802932652729,,forgy,dtw,2.0,"{'init_algorithm': 'forgy', 'metric': 'dtw', 'n_clusters': 2}",0.5266955266955267,0.5374149659863945,0.5409507086416656,0.6618976580333231,0.6676084317404261,0.5869134582194672,0.063754503107457,2,0.6108433734939759,0.6189214445329958,0.5742542361961214,0.6673354970730807,0.5865178057882746,0.6115744714168897,0.0322007482823917,concat,6400,TimeSeriesKMedoids,c42fbe82af,,
