,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_averaging_method,param_init_algorithm,param_metric,param_n_clusters,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,method,window_size,model_type,gridsearch_hash,param_feature_selection,param_shape_descriptor_function
24,0.2463746070861816,0.023064517703064,0.0022762298583984,7.653012079297012e-05,mean,kmeans++,euclidean,2.0,"{'averaging_method': 'mean', 'init_algorithm': 'kmeans++', 'metric': 'euclidean', 'n_clusters': 2}",0.8708427722512231,0.9077448373223022,0.8693005560433129,0.9242296918767507,0.8327748563042681,0.8809785427595715,0.0320929930981813,1,0.8609263883263176,0.8742792190896161,0.8794353537109231,0.865934372954,0.892962126581722,0.8747074921325158,0.0111593388156794,ai,300,TimeSeriesKMeans,cb762cccb4,,
26,0.1704762458801269,0.0185506002515995,0.0026509284973144,0.0001674540082578,mean,forgy,euclidean,2.0,"{'averaging_method': 'mean', 'init_algorithm': 'forgy', 'metric': 'euclidean', 'n_clusters': 2}",0.8708427722512231,0.9077448373223022,0.8693005560433129,0.9242296918767507,0.8327748563042681,0.8809785427595715,0.0320929930981813,1,0.8609263883263176,0.8742792190896161,0.8661680047909754,0.865934372954,0.8881603833060143,0.8710936736933845,0.0095464607731266,ai,300,TimeSeriesKMeans,cb762cccb4,,
17,17.301104259490966,0.8595383570928369,0.0524506568908691,0.0018304829897079,,forgy,dtw,2.0,"{'init_algorithm': 'forgy', 'metric': 'dtw', 'n_clusters': 2}",0.8363484035125825,0.8898513251454427,0.8681701929783772,0.8500576701268743,0.9417877684848148,0.8772430720496184,0.0369289128221683,1,0.8559341996297661,0.882395410066821,0.8839404053031336,0.8569382120179393,0.8698572514253486,0.8698130956886019,0.0119689919970841,difference,300,TimeSeriesKMedoids,c42fbe82af,,
19,16.36330919265747,0.4619693390443051,0.0563221454620361,0.0019363550746133,,random,dtw,2.0,"{'init_algorithm': 'random', 'metric': 'dtw', 'n_clusters': 2}",0.8363484035125825,0.8898513251454427,0.8681701929783772,0.8500576701268743,0.9417877684848148,0.8772430720496184,0.0369289128221683,1,0.8559341996297661,0.882395410066821,0.8839404053031336,0.8569382120179393,0.8698572514253486,0.8698130956886019,0.0119689919970841,difference,300,TimeSeriesKMedoids,c42fbe82af,,
9,188.05272922515869,2.789616344357841,2.2817482948303223,0.5569450877015851,,,,,{'feature_selection': 'none'},0.9416139416139416,0.9026899026899026,0.8099323383728836,0.9046333662951778,0.8077342047930283,0.8733207507529869,0.0544548854201076,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,concat,300,BOSSEnsemble,e52c627f3a,none,
31,16.347219133377074,0.4570805429373047,0.0540851116180419,0.001577185416743,,random,dtw,2.0,"{'init_algorithm': 'random', 'metric': 'dtw', 'n_clusters': 2}",0.9615384615384616,0.831741391617662,0.8327748563042681,0.8875432525951558,0.8125720876585928,0.8652340099428282,0.0542602615193363,1,0.841151084450494,0.877499567548867,0.8464239207476881,0.8278086384140745,0.8516127430288282,0.8488991908379904,0.0163481890719082,ai,300,TimeSeriesKMedoids,c42fbe82af,,
25,12.840066146850583,0.4152119211598899,0.0509720802307128,0.0006104130937435,mean,kmeans++,dtw,2.0,"{'averaging_method': 'mean', 'init_algorithm': 'kmeans++', 'metric': 'dtw', 'n_clusters': 2}",0.8531351001939237,0.8720178372352285,0.8693005560433129,0.851059615765498,0.851059615765498,0.8593145450006923,0.009333459183126,3,0.8654588901342625,0.8563927531315858,0.8255223696237556,0.861661880669128,0.8614363221016561,0.8540944431320776,0.0145737130942348,ai,300,TimeSeriesKMeans,cb762cccb4,,
27,10.969902849197387,0.660947126872017,0.0552144527435302,0.0022300953952325,mean,forgy,dtw,2.0,"{'averaging_method': 'mean', 'init_algorithm': 'forgy', 'metric': 'dtw', 'n_clusters': 2}",0.8531351001939237,0.8720178372352285,0.8693005560433129,0.851059615765498,0.851059615765498,0.8593145450006923,0.009333459183126,3,0.8654588901342625,0.8563927531315858,0.8255223696237556,0.861661880669128,0.8614363221016561,0.8540944431320776,0.0145737130942348,ai,300,TimeSeriesKMeans,cb762cccb4,,
12,0.3824907302856445,0.0073295389903318,0.0025675773620605,5.872911194499741e-05,mean,kmeans++,euclidean,2.0,"{'averaging_method': 'mean', 'init_algorithm': 'kmeans++', 'metric': 'euclidean', 'n_clusters': 2}",0.9257478632478632,0.9077448373223022,0.7928388746803069,0.795613713260772,0.8693005560433129,0.8582491689109114,0.0553709941793871,1,0.8463412677761974,0.8463412677761974,0.8749331598172928,0.8743468442481084,0.8605613408128736,0.860504776086134,0.0126569683807293,difference,300,TimeSeriesKMeans,cb762cccb4,,
14,0.1753038883209228,0.0056673514778091,0.0026762962341308,3.332283265782766e-05,mean,forgy,euclidean,2.0,"{'averaging_method': 'mean', 'init_algorithm': 'forgy', 'metric': 'euclidean', 'n_clusters': 2}",0.9257478632478632,0.9077448373223022,0.7928388746803069,0.795613713260772,0.8693005560433129,0.8582491689109114,0.0553709941793871,1,0.8508393636963419,0.8553384248994006,0.8794353537109231,0.8698572514253486,0.8605613408128736,0.8632063469089776,0.0102903617083395,difference,300,TimeSeriesKMeans,cb762cccb4,,
