,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_averaging_method,param_init_algorithm,param_metric,param_n_clusters,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,method,window_size,model_type,gridsearch_hash,param_feature_selection,param_shape_descriptor_function
20,3545.7523222446443,27.562466537672645,6.356049346923828,2.259957873168465,,,,,{'feature_selection': 'chi2'},0.8798588171410471,0.902439024390244,0.902439024390244,0.9,0.8234102026554858,0.8816294137154042,0.0303188712916066,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,difference,6400,BOSSEnsemble,e52c627f3a,chi2,
21,3844.8609187603,53.4628479128614,13.979275131225586,5.050617820953701,,,,,{'feature_selection': 'none'},0.8984186545162154,0.8984186545162154,0.8745996550874598,0.8709090909090909,0.8136536994660564,0.8711999508990076,0.0309997719194511,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,difference,6400,BOSSEnsemble,e52c627f3a,none,
8,10686.218806076047,53.86346475042433,5.728582429885864,3.11677759743329,,,,,{'feature_selection': 'chi2'},0.6651262302096704,0.6526648599819331,0.6371951219512195,0.7166666666666667,0.847008547008547,0.7037322851636074,0.0764472222062654,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,concat,6400,BOSSEnsemble,e52c627f3a,chi2,
32,3433.8282977581025,11.557641783171874,2.7193170547485352,0.6358588011439579,,,,,{'feature_selection': 'chi2'},0.784179301252472,0.5087108013937283,0.6887093187041294,0.6807768268597763,0.7604118993135011,0.6845576295047213,0.0965732734027229,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,ai,6400,BOSSEnsemble,e52c627f3a,chi2,
9,10718.826935100557,127.18744143645073,21.069041395187377,15.117080999260756,,,,,{'feature_selection': 'none'},0.4935564462497978,0.5436664044059795,0.6774660227805285,0.5661442006269592,0.7508474576271186,0.6063361063380768,0.0940267283479246,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,concat,6400,BOSSEnsemble,e52c627f3a,none,
33,3713.82261800766,7.651888325385423,9.611495876312256,4.730872219693063,,,,,{'feature_selection': 'none'},0.5453621581670363,0.5453621581670363,0.5934002869440459,0.6401129943502825,0.5515625,0.5751600195256801,0.0371059679968646,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,ai,6400,BOSSEnsemble,e52c627f3a,none,
7,53560.97085952759,1086.9259667861493,180.1648732662201,3.4576595164648083,,random,dtw,2.0,"{'init_algorithm': 'random', 'metric': 'dtw', 'n_clusters': 2}",0.5934002869440459,0.6030455542650665,0.5271034443365511,0.580952380952381,0.4746031746031746,0.5558209682202438,0.0483631694718166,1,0.5111991991991992,0.5651762533021475,0.5421516754850088,0.4958732335945349,0.5515930298499768,0.5331986782861734,0.0257613646134057,concat,6400,TimeSeriesKMedoids,c42fbe82af,,
31,13504.480555391312,114.5325978195644,41.95059018135071,1.08324464481453,,random,dtw,2.0,"{'init_algorithm': 'random', 'metric': 'dtw', 'n_clusters': 2}",0.5271034443365511,0.5821286319564561,0.593674618064862,0.5610909090909091,0.4612903225806452,0.5450575852058848,0.0476114509925453,1,0.4906535624594582,0.5510662177328844,0.5145583730650557,0.558282208588957,0.5318514691637068,0.5292823662020124,0.0246215669220803,ai,6400,TimeSeriesKMedoids,c42fbe82af,,
30,0.6437689781188964,0.0359132289275197,0.0054962635040283,0.0006813045411733,,random,euclidean,2.0,"{'init_algorithm': 'random', 'metric': 'euclidean', 'n_clusters': 2}",0.5329672945395687,0.5659146341463415,0.516260162601626,0.5115650534255185,0.5715447154471545,0.5396503720320418,0.0248499945653467,2,0.5238401022165581,0.527286831338481,0.5182355530403069,0.510015277385221,0.5603716546634658,0.5279498837288065,0.0172308995616314,ai,6400,TimeSeriesKMedoids,c42fbe82af,,
6,0.5193256378173828,0.0299197633242017,0.0040481567382812,0.0001699170524576,,random,euclidean,2.0,"{'init_algorithm': 'random', 'metric': 'euclidean', 'n_clusters': 2}",0.5898163096121122,0.5736388272973638,0.516260162601626,0.4942028985507246,0.5121212121212121,0.5372078820366077,0.0374497983603413,2,0.5445226133802034,0.5061728395061729,0.5536176159482392,0.5231371731490857,0.4941187324138567,0.5243137948795116,0.0224023693937971,concat,6400,TimeSeriesKMedoids,c42fbe82af,,
