,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_averaging_method,param_init_algorithm,param_metric,param_n_clusters,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,method,window_size,model_type,gridsearch_hash,param_feature_selection,param_shape_descriptor_function
6,3545.7523222446443,27.562466537672645,6.356049346923828,2.259957873168465,,,,,{'feature_selection': 'chi2'},0.8798588171410471,0.902439024390244,0.902439024390244,0.9,0.8234102026554858,0.8816294137154042,0.0303188712916066,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,difference,6400,BOSSEnsemble,e52c627f3a,chi2,
2,10686.218806076047,53.86346475042433,5.728582429885864,3.11677759743329,,,,,{'feature_selection': 'chi2'},0.6651262302096704,0.6526648599819331,0.6371951219512195,0.7166666666666667,0.847008547008547,0.7037322851636074,0.0764472222062654,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,concat,6400,BOSSEnsemble,e52c627f3a,chi2,
10,3433.8282977581025,11.557641783171874,2.7193170547485352,0.6358588011439579,,,,,{'feature_selection': 'chi2'},0.784179301252472,0.5087108013937283,0.6887093187041294,0.6807768268597763,0.7604118993135011,0.6845576295047213,0.0965732734027229,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,ai,6400,BOSSEnsemble,e52c627f3a,chi2,
1,53560.97085952759,1086.9259667861493,180.1648732662201,3.4576595164648083,,random,dtw,2.0,"{'init_algorithm': 'random', 'metric': 'dtw', 'n_clusters': 2}",0.5934002869440459,0.6030455542650665,0.5271034443365511,0.580952380952381,0.4746031746031746,0.5558209682202438,0.0483631694718166,1,0.5111991991991992,0.5651762533021475,0.5421516754850088,0.4958732335945349,0.5515930298499768,0.5331986782861734,0.0257613646134057,concat,6400,TimeSeriesKMedoids,c42fbe82af,,
9,13504.480555391312,114.5325978195644,41.95059018135071,1.08324464481453,,random,dtw,2.0,"{'init_algorithm': 'random', 'metric': 'dtw', 'n_clusters': 2}",0.5271034443365511,0.5821286319564561,0.593674618064862,0.5610909090909091,0.4612903225806452,0.5450575852058848,0.0476114509925453,1,0.4906535624594582,0.5510662177328844,0.5145583730650557,0.558282208588957,0.5318514691637068,0.5292823662020124,0.0246215669220803,ai,6400,TimeSeriesKMedoids,c42fbe82af,,
7,509.14543690681455,3.94724671622166,190.24782781600956,2.868710339597772,,,,,{'shape_descriptor_function': 'raw'},0.5453621581670363,0.4921732799417546,0.6192165558019217,0.5,0.5121212121212121,0.533774641206385,0.0464216801891127,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,difference,6400,ShapeDTW,e8df20c70e,,raw
11,477.21911630630495,3.0243248330349832,175.6971284389496,7.837232986882326,,,,,{'shape_descriptor_function': 'raw'},0.4590500641848523,0.5648189209164819,0.5436664044059795,0.5056945642795514,0.5121212121212121,0.5170702331816155,0.0360763971788651,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,ai,6400,ShapeDTW,e8df20c70e,,raw
5,11656.343816328048,580.1458273803902,36.9229679107666,1.0048431264120086,,random,dtw,2.0,"{'init_algorithm': 'random', 'metric': 'dtw', 'n_clusters': 2}",0.486624704956727,0.5105691056910568,0.4557926829268293,0.4899999999999999,0.6006864988558351,0.5087345984860896,0.0491959274609012,1,0.5025551507791944,0.4894818063677713,0.4980322830058664,0.5017270188039303,0.4939055052825495,0.4971403528478624,0.0049045010672848,difference,6400,TimeSeriesKMedoids,c42fbe82af,,
0,0.8569155693054199,0.0243378616506117,0.0061748504638671,0.0026862892625372,mean,kmeans++,euclidean,2.0,"{'averaging_method': 'mean', 'init_algorithm': 'kmeans++', 'metric': 'euclidean', 'n_clusters': 2}",0.4921732799417546,0.4921732799417546,0.4921732799417546,0.5121212121212121,0.5121212121212121,0.5001524528135376,0.0097724510526631,1,0.5160264837911145,0.5160264837911145,0.4990449569065922,0.5109814413333948,0.4941187324138567,0.5072396196472145,0.0090302754301396,concat,6400,TimeSeriesKMeans,cb762cccb4,,
4,0.482638931274414,0.0363387869005264,0.0035906314849853,0.0001532585633919,mean,kmeans++,euclidean,2.0,"{'averaging_method': 'mean', 'init_algorithm': 'kmeans++', 'metric': 'euclidean', 'n_clusters': 2}",0.4921732799417546,0.4921732799417546,0.4921732799417546,0.5121212121212121,0.5121212121212121,0.5001524528135376,0.0097724510526631,1,0.5160264837911145,0.5160264837911145,0.4990449569065922,0.4941187324138567,0.4941187324138567,0.5038670778633069,0.0100897535505999,difference,6400,TimeSeriesKMeans,cb762cccb4,,
8,0.4474853992462158,0.0271015871582019,0.003429889678955,0.0001463867553885,mean,kmeans++,euclidean,2.0,"{'averaging_method': 'mean', 'init_algorithm': 'kmeans++', 'metric': 'euclidean', 'n_clusters': 2}",0.4921732799417546,0.4921732799417546,0.4921732799417546,0.5121212121212121,0.5121212121212121,0.5001524528135376,0.0097724510526631,1,0.4990449569065922,0.4990449569065922,0.4990449569065922,0.4941187324138567,0.4941187324138567,0.4970744671094979,0.0024133472731205,ai,6400,TimeSeriesKMeans,cb762cccb4,,
3,1204.1955270290375,6.44813025911597,329.2951741695404,7.191183878123714,,,,,{'shape_descriptor_function': 'paa'},0.4954070319923978,0.1859756097560975,0.6141463414634146,0.5121212121212121,0.5825543120473995,0.4780409014761043,0.152455192416429,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,concat,6400,ShapeDTW,e8df20c70e,,paa
