,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_averaging_method,param_init_algorithm,param_metric,param_n_clusters,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,method,window_size,model_type,gridsearch_hash,param_feature_selection,param_shape_descriptor_function
17,16.613529920578003,0.3649152653951685,0.0528234958648681,0.0019448551089017,,forgy,dtw,2.0,"{'init_algorithm': 'forgy', 'metric': 'dtw', 'n_clusters': 2}",0.8823529411764706,0.8466197289726702,0.9246187363834422,0.9230936819172112,0.7959012664895018,0.8745172709878591,0.0487646824549114,1,0.8943982883658896,0.9185831350779804,0.8329070758738278,0.8995059486919862,0.8646565236080263,0.882010194323542,0.0300313583413732,difference,300,TimeSeriesKMedoids,c42fbe82af,,
19,16.319918870925903,0.628128381998299,0.0525886535644531,0.0018015967966938,,random,dtw,2.0,"{'init_algorithm': 'random', 'metric': 'dtw', 'n_clusters': 2}",0.8823529411764706,0.8466197289726702,0.9246187363834422,0.9230936819172112,0.7959012664895018,0.8745172709878591,0.0487646824549114,1,0.8943982883658896,0.9185831350779804,0.8329070758738278,0.8995059486919862,0.8646565236080263,0.882010194323542,0.0300313583413732,difference,300,TimeSeriesKMedoids,c42fbe82af,,
24,0.2321725368499755,0.0037433904851155,0.0022558212280273,3.373824238244919e-05,mean,kmeans++,euclidean,2.0,"{'averaging_method': 'mean', 'init_algorithm': 'kmeans++', 'metric': 'euclidean', 'n_clusters': 2}",0.8523644752018454,0.8883403361344537,0.8883403361344537,0.8681701929783772,0.851059615765498,0.8696549912429257,0.016402675314902,1,0.8788667226341457,0.8698096885813149,0.8698096885813149,0.870072138235401,0.8655613812476559,0.8708239238559663,0.004358979121183,ai,300,TimeSeriesKMeans,cb762cccb4,,
26,0.1645840644836425,0.0045936650675242,0.002573537826538,3.680070896901304e-05,mean,forgy,euclidean,2.0,"{'averaging_method': 'mean', 'init_algorithm': 'forgy', 'metric': 'euclidean', 'n_clusters': 2}",0.8523644752018454,0.8883403361344537,0.8883403361344537,0.8681701929783772,0.851059615765498,0.8696549912429257,0.016402675314902,1,0.8788667226341457,0.8698096885813149,0.8698096885813149,0.870072138235401,0.8655613812476559,0.8708239238559663,0.004358979121183,ai,300,TimeSeriesKMeans,cb762cccb4,,
21,78.74711813926697,1.314116159344476,1.1870251655578614,0.2918557019086845,,,,,{'feature_selection': 'none'},0.8492374727668845,0.905017273796623,0.8849647967295027,0.8793760419147417,0.8077342047930283,0.8652659580001562,0.0338647923037214,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,difference,300,BOSSEnsemble,e52c627f3a,none,
8,162.42754340171814,3.3301579039173337,4.969453859329224,1.361847331735225,,,,,{'feature_selection': 'chi2'},0.8670241833152721,0.8643718228031955,0.8315471577090627,0.8340874811463046,0.9230936819172112,0.8640248653782093,0.0330129969707442,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,concat,300,BOSSEnsemble,e52c627f3a,chi2,
25,12.024467754364014,0.3630148064110111,0.0509227275848388,0.0004960962690891,mean,kmeans++,dtw,2.0,"{'averaging_method': 'mean', 'init_algorithm': 'kmeans++', 'metric': 'dtw', 'n_clusters': 2}",0.8163002574767282,0.8703402309540417,0.8703402309540417,0.8875432525951558,0.8693005560433129,0.8627649056046561,0.024209154632858,3,0.8698096885813149,0.8698096885813149,0.860755896561523,0.85202866976098,0.8565403751933611,0.8617888637356987,0.0071069304484315,ai,300,TimeSeriesKMeans,cb762cccb4,,
27,9.149971389770508,0.2373135755836609,0.0515311241149902,0.0009040142688911,mean,forgy,dtw,2.0,"{'averaging_method': 'mean', 'init_algorithm': 'forgy', 'metric': 'dtw', 'n_clusters': 2}",0.8163002574767282,0.8703402309540417,0.8703402309540417,0.8875432525951558,0.8693005560433129,0.8627649056046561,0.024209154632858,3,0.8698096885813149,0.8698096885813149,0.860755896561523,0.85202866976098,0.8565403751933611,0.8617888637356987,0.0071069304484315,ai,300,TimeSeriesKMeans,cb762cccb4,,
12,0.3920593738555908,0.0035395244385414,0.0025057792663574,4.837559384404885e-05,mean,kmeans++,euclidean,2.0,"{'averaging_method': 'mean', 'init_algorithm': 'kmeans++', 'metric': 'euclidean', 'n_clusters': 2}",0.8523644752018454,0.8154555940023069,0.8523644752018454,0.886344537815126,0.8681701929783772,0.8549398550399003,0.0233819074264021,1,0.8644207372920784,0.8737710312719349,0.8689280250008139,0.8560039135271335,0.8515110151261726,0.8629269444436266,0.0081742327263132,difference,300,TimeSeriesKMeans,cb762cccb4,,
14,0.1819445610046386,0.0032213650505395,0.0028244018554687,0.0002429451675481,mean,forgy,euclidean,2.0,"{'averaging_method': 'mean', 'init_algorithm': 'forgy', 'metric': 'euclidean', 'n_clusters': 2}",0.8523644752018454,0.8154555940023069,0.8523644752018454,0.886344537815126,0.8681701929783772,0.8549398550399003,0.0233819074264021,1,0.8644207372920784,0.8737710312719349,0.855413935909292,0.8560039135271335,0.8515110151261726,0.8602241266253223,0.0079749183307174,difference,300,TimeSeriesKMeans,cb762cccb4,,
